83584898,"Darkworld Shackles",Equip Spell,1
86271510,"Darton the Mechanical Monstrosity",Effect Monster,1
19159413,"De-Spell",Normal Spell,1
69122763,"Deal of Phantom",Normal Trap,1
89462956,"Dealer's Choice",Normal Trap,1
65703851,"Debunk",Counter Trap,1
35027493,"Deck Devastation Virus",Normal Trap,1
1861629,"Decode Talker",Link Effect Monster,1
30822527,"Decode Talker Extended",Link Effect Monster,1
28654932,"Deep Dark Trap Hole",Normal Trap,1
17559367,"Deep Diver",Effect Monster,1
8649148,"Deep Sweeper",Effect Monster,1
2525268,"Defender, the Magical Knight",Effect Monster,1
71417170,"Defenders Intersect",Normal Trap,1
24268052,"Defense Draw",Normal Trap,1
59687381,"Defense Zone",Field Spell,1
58582979,"Defrag Dragon",Effect Monster,1
87621407,"Dekoichi the Battlechanted Locomotive",Flip Effect Monster,1
44763025,"Delinquent Duo",Normal Spell,1
72575145,"Demotion",Equip Spell,1
13974207,"Denko Sekka",Effect Monster,1
10474647,"Depresspard",Effect Monster,1
8279188,"Depth Amulet",Continuous Trap,1
39131963,"Des Counterblow",Continuous Trap,1
78613627,"Des Kangaroo",Effect Monster,1
69579761,"Des Koala",Flip Effect Monster,1
2326738,"Des Lacooda",Effect Monster,1
81059524,"Des Volstgalph",Effect Monster,1
9637706,"Des Wombat",Effect Monster,1
93747864,"Desert Sunlight",Normal Trap,1
13409151,"Desertapir",Flip Effect Monster,1
76728962,"Desperado Barrel Dragon",Effect Monster,1
34149830,"Desperate Tag",Continuous Trap,1
63362460,"Destiny HERO - Celestial",Effect Monster,1
54749427,"Destiny HERO - Defender",Effect Monster,1
13093792,"Destiny HERO - Diamond Dude",Effect Monster,1
41613948,"Destiny HERO - Doom Lord",Effect Monster,1
37780349,"Destiny HERO - Dynatag",Effect Monster,1
18739764,"Destruct Potion",Normal Trap,1
98956134,"Destruction Jammer",Counter Trap,1
5616412,"Destruction Punch",Normal Trap,1
21219755,"Destruction Ring",Normal Trap,1
62980542,"Destruction of Destiny",Normal Trap,1
30748475,"Destructive Daruma Karma Cannon",Normal Trap,1
77859858,"Destructive Draw",Continuous Trap,1
11232355,"Destructotron",Effect Monster,1
30037118,"Devouring Sarcoughagus",Effect Monster,1
90311614,"Dewdark of the Ice Barrier",Tuner Effect Monster,1
19327348,"Dharc the Dark Charmer",Flip Effect Monster,1
8264361,"Dharc the Dark Charmer, Gloomy",Link Effect Monster,1
72270339,"Diabellstar the Black Witch",Effect Monster,1
51644030,"Diabound Kernel",Effect Monster,1
95169481,"Diamond Dire Wolf",Xyz Effect Monster,1
84257640,"Dian Keto the Cure Master",Normal Spell,1
17257342,"Diana the Light Spirit",Effect Monster,1
11808215,"Dice Dungeon",Field Spell,1
8868767,"Dice It",Normal Trap,1
3549275,"Dice Jar",Flip Effect Monster,1
31863912,"Dice-nied",Continuous Trap,1
62893810,"Dicelops",Effect Monster,1
3493058,"Dicephoon",Quick-Play Spell,1
11961740,"Different Dimension Capsule",Normal Spell,1
39900763,"Different Dimension Encounter",Normal Trap,1
56460688,"Different Dimension Gate",Continuous Spell,1
31849106,"Different Dimension Ground",Normal Trap,1
81782376,"Dig of Destiny",Normal Trap,1
49658464,"Digit Jamming",Continuous Spell,1
1596508,"Dimension Fortress Weapon",Effect Monster,1
23557835,"Dimension Fusion",Normal Spell,1
44046281,"Dimension Gate",Continuous Trap,1
54175023,"Dimension Guardian",Continuous Trap,1
80560728,"Dimension Mirage",Continuous Trap,1
54297661,"Dimension Reflector",Continuous Trap,1
73632127,"Dimension Slice",Normal Trap,1
17787975,"Dimension Sphinx",Continuous Trap,1
67095270,"Dimension Wall",Normal Trap,1
36733451,"Dimensional Alchemist",Effect Monster,1
52254878,"Dimensional Allotrope Varis",Tuner Effect Monster,1
81674782,"Dimensional Fissure",Continuous Spell,1
98666339,"Dimensional Inversion",Normal Trap,1
70342110,"Dimensional Prison",Normal Trap,1
22959079,"Dimensionhole",Normal Spell,1
27143874,"Dino-Sewing",Effect Monster,1
25419323,"Dinomorphia Shell",Counter Trap,1
75366958,"Dinowrestler Coelasilat",Tuner Effect Monster,1
82385847,"Dinowrestler Pankratops",Effect Monster,1
66472129,"Dipsea Fiend",Effect Monster,1
40971261,"Dirge of the Lost Dragon",Continuous Spell,1
58707981,"Disablaster the Negation Fortress",Pendulum Effect Monster,1
24623598,"Disappear",Normal Trap,1
20727787,"Disarmament",Normal Trap,1
19612721,"Disc Fighter",Effect Monster,1
41113025,"Diskblade Rider",Effect Monster,1
64966519,"Dispatchparazzi",Link Effect Monster,1
42149850,"Disposable Learner Device",Equip Spell,1
82103466,"Divine Serpent Geh",Effect Monster,1
49010598,"Divine Wrath",Counter Trap,1
79997591,"Doble Passe",Normal Trap,1
19700943,"Dododo Bot",Effect Monster,1
83274244,"Dododo Warrior",Effect Monster,1
30325729,"Dokuroyaiba",Normal Monster,1
32663969,"Domino Effect",Continuous Spell,1
40366667,"Dominus Impulse",Normal Trap,1
97045737,"Dominus Purge",Normal Trap,1
76922029,"Don Zaloog",Effect Monster,1
78700060,"Doomcaliber Knight",Effect Monster,1
64379430,"Doomsday Horror",Effect Monster,1
49109013,"Doomstar Ulka",Effect Monster,1
66395299,"Doppelganger",Continuous Trap,1
67464807,"Dora of Fate",Normal Trap,1
18789533,"Dotscaper",Effect Monster,1
34187685,"Double Attack",Normal Spell,1
75652080,"Double Cyclone",Quick-Play Spell,1
44883600,"Double Defender",Continuous Spell,1
35479109,"Double Dust Tornado Twins",Normal Trap,1
6214163,"Double Hooking",Continuous Trap,1
72621670,"Double Magical Arm Bind",Normal Trap,1
5914184,"Double Payback",Continuous Trap,1
60832978,"Double Resonator",Tuner Effect Monster,1
24096228,"Double Spell",Normal Spell,1
43422537,"Double Summon",Normal Spell,1
51976476,"Double Trap Hole",Normal Trap,1
94770493,"Double or Nothing!",Quick-Play Spell,1
41927278,"Double-Edged Sword",Equip Spell,1
55349196,"Double-Headed Dino King Rex",Effect Monster,1
27995943,"Dr. Frankenderp",Effect Monster,1
9070454,"Draco-Utopian Aura",Counter Trap,1
16435215,"Dragged Down into the Grave",Normal Spell,1
50045299,"Dragon Capture Jar",Continuous Trap,1
38955728,"Dragon Core Hexer",Tuner Normal Monster,1
76076738,"Dragon Nails",Equip Spell,1
80513550,"Dragon Queen of Tragic Endings",Effect Monster,1
66672569,"Dragon Zombie",Normal Monster,1
96823189,"Dragon of Pride and Soul",Effect Monster,1
16278116,"Dragon's Bind",Continuous Trap,1
54178050,"Dragon's Rage",Continuous Trap,1
38109772,"Dragonic Knight",Effect Monster,1
34898052,"Dragoroar",Quick-Play Spell,1
43250041,"Draining Shield",Normal Trap,1
4440873,"Drastic Drop Off",Counter Trap,1
26557451,"Draw Discharge",Normal Trap,1
41367003,"Draw Muscle",Quick-Play Spell,1
856784,"Draw of Fate",Normal Spell,1
13215230,"Dream Clown",Effect Monster,1
6180710,"Dream Shark",Effect Monster,1
28265983,"Dried Winds",Continuous Trap,1
24137081,"Drill Barnacle",Effect Monster,1
56286179,"Drill Synchron",Tuner Effect Monster,1
99050989,"Drillago",Effect Monster,1
473469,"Driving Snow",Normal Trap,1
55773067,"Drop Off",Normal Trap,1
47475363,"Drowning Mirror Force",Normal Trap,1
5833312,"Duel Academy",Field Spell,1
43940008,"Duel Tower",Field Spell,1
13532663,"Dummy Golem",Flip Effect Monster,1
12493482,"Dunames Dark Witch",Normal Monster,1
31476755,"Dust Barrier",Continuous Spell,1
35195612,"Dust Knight",Flip Effect Monster,1
60082869,"Dust Tornado",Normal Trap,1
67310848,"Dwarf Star Dragon Planeter",Effect Monster,1
46984349,"Dwimmered Glimmer",Continuous Trap,1
22812068,"Earth Armor Ninja",Effect Monster,1
67105242,"Earthbound Spirit",Normal Monster,1
82828051,"Earthquake",Normal Spell,1
60866277,"Earthshaker",Normal Trap,1
42578427,"Eatgaboon",Normal Trap,1
88341502,"Ebon Arrow",Normal Trap,1
46128076,"Ebon Magician Curran",Effect Monster,1
96029570,"Ebon Sun",Continuous Spell,1
4192696,"Eco, Mystical Spirit of the Forest",Effect Monster,1
60514625,"Ecole de Zone",Field Spell,1
97342942,"Ectoplasmer",Continuous Spell,1
85636437,"Edge of the Ring",Quick-Play Spell,1
97268402,"Effect Veiler",Tuner Effect Monster,1
73178098,"Ego Boost",Quick-Play Spell,1
44178886,"Ehren, Lightsworn Monk",Effect Monster,1
59463312,"Eidos the Underworld Squire",Effect Monster,1
54059040,"Eisbahn",Continuous Trap,1
35283277,"Eka the Flame Buddy",Effect Monster,1
69954399,"Ekibyo Drakmord",Equip Spell,1
61737116,"Elder of the Six Samurai",Effect Monster,1
95440946,"Eldlich the Golden Lord",Effect Monster,1
24725825,"Electric Virus",Effect Monster,1
34710660,"Electromagnetic Turtle",Effect Monster,1
23118924,"Element Doom",Effect Monster,1
30314994,"Element Dragon",Effect Monster,1
65260293,"Element Magician",Effect Monster,1
92755808,"Element Saurus",Effect Monster,1
66712593,"Element Soldier",Effect Monster,1
97623219,"Element Valkyrie",Effect Monster,1
94253609,"Elemental Absorber",Continuous Trap,1
32965616,"Elemental Grace Doriado",Effect Monster,1
21844576,"Elemental HERO Avian",Normal Monster,1
59793705,"Elemental HERO Bladedge",Effect Monster,1
79979666,"Elemental HERO Bubbleman",Effect Monster,1
58932615,"Elemental HERO Burstinatrix",Normal Monster,1
84327329,"Elemental HERO Clayman",Normal Monster,1
20721928,"Elemental HERO Sparkman",Normal Monster,1
13256226,"Elemental HERO Spirit of Neos",Effect Monster,1
86188410,"Elemental HERO Wildheart",Effect Monster,1
85166216,"Elephant Statue of Blessing",Effect Monster,1
12160911,"Elephant Statue of Disaster",Effect Monster,1
39897277,"Elf's Light",Equip Spell,1
28649820,"Embodiment of Apophis",Continuous Trap,1
24019261,"Emergency Assistance",Normal Spell,1
53046408,"Emergency Provisions",Quick-Play Spell,1
87462901,"Emissary from the House of Wax",Effect Monster,1
33022867,"Emperor Maju Garzett",Effect Monster,1
21672573,"Emperor Sem",Effect Monster,1
96355986,"Enchanted Javelin",Normal Trap,1
7845138,"Endless Decay",Effect Monster,1
98045062,"Enemy Controller",Quick-Play Spell,1
56916805,"Energy Drain",Normal Trap,1
57006589,"Energy-Absorbing Monolith",Normal Trap,1
26022485,"Enervating Mist",Continuous Trap,1
50078320,"Engraver of the Mark",Effect Monster,1
76909279,"Enraged Battle Ox",Effect Monster,1
91862578,"Enraged Muka Muka",Effect Monster,1
51611041,"Epigonen, the Impersonation Invader",Effect Monster,1
62878208,"Equip Shot",Normal Trap,1
74364659,"Eria the Water Charmer",Flip Effect Monster,1
73309655,"Eria the Water Charmer, Gentle",Link Effect Monster,1
18235309,"Escalation of the Monarchs",Continuous Trap,1
31550470,"Escape from the Dark Dimension",Continuous Trap,1
33676146,"Escapegoat",Continuous Trap,1
95051344,"Eternal Rest",Normal Spell,1
15693423,"Evenly Matched",Normal Trap,1
76372778,"Evigishki Merrowgeist",Xyz Effect Monster,1
15684835,"Evil Blast",Normal Trap,1
58554959,"Evil HERO Malicious Edge",Effect Monster,1
42679662,"Evilswarm Azzathoth",Flip Effect Monster,1
46772449,"Evilswarm Exciton Knight",Xyz Effect Monster,1
35209994,"Evilswarm Hraesvelg",Flip Effect Monster,1
40921545,"Evilswarm Ketos",Effect Monster,1
8814959,"Evilswarm Mandragora",Effect Monster,1
38273745,"Evilswarm Ouroboros",Xyz Effect Monster,1
4058065,"Evilswarm Salamandra",Effect Monster,1
65884091,"Evilswarm Thanatos",Xyz Effect Monster,1
78663366,"Evilswarm Thunderbird",Effect Monster,1
3536537,"Evilswarm Zahak",Effect Monster,1
63749102,"Exarion Universe",Effect Monster,1
5556668,"Exchange",Normal Spell,1
17484499,"Exchange of the Spirit",Normal Trap,1
74131780,"Exiled Force",Effect Monster,1
84125619,"Expendable Dai",Normal Trap,1
20586572,"Exploder Dragon",Effect Monster,1
52140003,"Explosive Urchin",Continuous Trap,1
95676943,"Extinction on Schedule",Normal Trap,1
60434101,"Fabled Gallabas",Effect Monster,1
47217354,"Fabled Raven",Tuner Effect Monster,1
72328962,"Fabled Soulkius",Effect Monster,1
39276790,"Face-Off",Counter Trap,1
21598948,"Fairy Box",Continuous Trap,1
97687912,"Fairy Meteor Crush",Equip Spell,1
86937530,"Fairy Tail - Luna",Effect Monster,1
52022648,"Fairy Tail - Rella",Effect Monster,1
65953423,"Fairy Tail - Rochka",Effect Monster,1
42921475,"Fairy Tail - Sleeper",Flip Effect Monster,1
55623480,"Fairy Tail - Snow",Effect Monster,1
73507661,"Fairy Wind",Normal Trap,1
20188127,"Fairy of the Spring",Normal Spell,1
17653779,"Fairy's Hand Mirror",Normal Trap,1
41234315,"Fake Explosion",Normal Trap,1
3027001,"Fake Trap",Normal Trap,1
89731911,"Familiar Knight",Effect Monster,1
31887905,"Familiar-Possessed - Aussa",Effect Monster,1
21390858,"Familiar-Possessed - Dharc",Effect Monster,1
68881649,"Familiar-Possessed - Eria",Effect Monster,1
4376658,"Familiar-Possessed - Hiita",Effect Monster,1
40542825,"Familiar-Possessed - Lyna",Effect Monster,1
31764353,"Familiar-Possessed - Wynn",Effect Monster,1
32785578,"Farewelcome Labrynth",Normal Trap,1
77910045,"Fatal Abacus",Continuous Trap,1
39568067,"Fateful Adventure",Continuous Spell,1
68396778,"Faustian Bargain",Normal Spell,1
92597893,"Feedran, the Winds of Mischief",Effect Monster,1
97396380,"Fencing Fire Ferret",Effect Monster,1
50866755,"Fenghuang",Spirit Effect Monster,1
41392891,"Feral Imp",Normal Monster,1
31044787,"Ferret Flames",Normal Trap,1
78706415,"Fiber Jar",Flip Effect Monster,1
81172176,"Fiend Comedian",Normal Trap,1
63947968,"Fiend Reflection of the Millennium",Effect Monster,1
58607704,"Fiend's Hand Mirror",Normal Trap,1
24874630,"Fiend's Sanctuary",Normal Spell,1
50078509,"Fiendish Chain",Continuous Trap,1
27012717,"Fierce Tiger Monghu",Effect Monster,1
68054593,"Fiery Fervor",Normal Trap,1
85862791,"Fighting Dirty",Normal Trap,1
6178850,"Fighting Spirit",Equip Spell,1
52503575,"Final Attack Orders",Continuous Trap,1
54261514,"Final Bringer of the End Times",Quick-Play Spell,1
95308449,"Final Countdown",Normal Spell,1
18591904,"Final Destiny",Normal Spell,1
73134082,"Final Flame",Normal Spell,1
92595643,"Fine",Normal Trap,1
48310593,"Finite Cards",Continuous Spell,1
81109178,"Fire Cracker",Effect Monster,1
43061293,"Fire Darts",Normal Trap,1
53927679,"Fire Trooper",Effect Monster,1
46173679,"Fires of Doomsday",Quick-Play Spell,1
17151328,"Firestorms Over Atlantis",Normal Spell,1
5043010,"Firewall Dragon",Link Effect Monster,1
33622465,"First-Aid Squad",Normal Trap,1
66788016,"Fissure",Normal Spell,1
21834870,"Fists of the Unrivaled Tenyi",Counter Trap,1
10669138,"Five-Headed Link Dragon",Link Effect Monster,1
42599677,"Flame Champion",Normal Monster,1
77372241,"Flamvell Grunika",Effect Monster,1
21615956,"Flamvell Guard",Tuner Normal Monster,1
13708425,"Flare Resonator",Tuner Effect Monster,1
96890582,"Flash Assailant",Effect Monster,1
39956951,"Flash of the Forbidden Spell",Normal Spell,1
9267769,"Flashbang",Normal Trap,1
75560629,"Flint",Equip Spell,1
32176662,"Flip Frozen",Effect Monster,1
69599136,"Floodgate Trap Hole",Normal Trap,1
55521751,"Floowandereeze and the Unexplored Winds",Continuous Spell,1
45010690,"Flowerbot",Effect Monster,1
10851853,"Flowerdino",Effect Monster,1
66457138,"Fluffal Leo",Effect Monster,1
66765023,"Flying Elephant",Effect Monster,1
84834865,"Flying Kamakiri #1",Effect Monster,1
6614221,"Fog King",Effect Monster,1
81439173,"Foolish Burial",Normal Spell,1
35726888,"Foolish Burial Goods",Normal Spell,1
88369727,"Foolish Return",Quick-Play Spell,1
83778600,"Foolish Revival",Normal Trap,1
25789292,"Forbidden Chalice",Quick-Play Spell,1
96864811,"Forbidden Dress",Quick-Play Spell,1
24299458,"Forbidden Droplet",Quick-Play Spell,1
27243130,"Forbidden Lance",Quick-Play Spell,1
54773234,"Forbidden Scripture",Quick-Play Spell,1
40583194,"Force Resonator",Tuner Effect Monster,1
43340443,"Forced Back",Counter Trap,1
97806240,"Forced Ceasefire",Normal Trap,1
74923978,"Forced Requisition",Continuous Trap,1
66288028,"Fortress Warrior",Effect Monster,1
42009836,"Fossil Dyna Pachycephalo",Effect Monster,1
17706537,"Fossil Tusker",Effect Monster,1
75025112,"Free-Range Monsters",Normal Trap,1
62154416,"Frequency Magician",Tuner Effect Monster,1
18138630,"Frightfur Jar",Continuous Trap,1
6631034,"Frostosaurus",Normal Monster,1
57069605,"Frozen Soul",Normal Trap,1
49998907,"Fruits of Kozaky's Studies",Normal Trap,1
2994495,"Fuhma Wave",Normal Trap,1
54927180,"Fukubiki",Normal Trap,1
45178472,"Full House",Normal Trap,1
70865988,"Full Salvo",Normal Trap,1
81000306,"Full-Force Strike",Normal Spell,1
51091138,"Fuse Line",Normal Trap,1
37684215,"Fusion Sword Murasame Blade",Equip Spell,1
87902575,"Future Visions",Field Spell,1
37955049,"Gaap the Divine Soldier",Effect Monster,1
6616912,"Gabrion, the Timelord",Effect Monster,1
12014404,"Gagaga Cowboy",Xyz Effect Monster,1
12423762,"Gagaga Gardna",Effect Monster,1
91499077,"Gagaga Samurai",Xyz Effect Monster,1
86331741,"Gagagaga Magician",Xyz Effect Monster,1
9053187,"Gagagigo the Risen",Xyz Monster,1
9709452,"Gaia Blaze, the Force of the Sun",Synchro Effect Monster,1
56594520,"Gaia Power",Field Spell,1
67598234,"Gaia Saber, the Lightning Shadow",Link Monster,1
51355346,"Gaia Soul the Combustible Collective",Effect Monster,1
6368038,"Gaia The Fierce Knight",Normal Monster,1
5133471,"Galaxy Cyclone",Normal Spell,1
9024367,"Galaxy Dragon",Effect Monster,1
11066358,"Galaxy Serpent",Tuner Normal Monster,1
77491079,"Gale Lizard",Flip Effect Monster,1
30915572,"Gallis the Star Beast",Effect Monster,1
37313786,"Gamble",Normal Trap,1
2196767,"Gambler of Legend",Effect Monster,1
11549357,"Gamma the Magnet Warrior",Normal Monster,1
85709845,"Gamushara",Normal Trap,1
64681432,"Gandora the Dragon of Destruction",Effect Monster,1
44682448,"Garbage Lord",Effect Monster,1
12800777,"Garuda the Wind Spirit",Effect Monster,1
5818798,"Gazelle the King of Mythical Beasts",Normal Monster,1
30190809,"Gear Golem the Moving Fortress",Effect Monster,1
27979109,"Gearbreed",Continuous Spell,1
423705,"Gearfried the Iron Knight",Effect Monster,1
11662742,"Gellenduo",Effect Monster,1
57753602,"Gem Flash Energy",Continuous Trap,1
91731841,"Gem-Knight Garnet",Normal Monster,1
71594310,"Gem-Knight Pearl",Xyz Monster,1
69140098,"Gemini Elf",Normal Monster,1
67688478,"Gemini Imps",Effect Monster,1
99000107,"Gendo the Ascetic Monk",Effect Monster,1
81275309,"General Raiho of the Ice Barrier",Effect Monster,1
27827903,"Genex Ally Crusher",Effect Monster,1
68450517,"Genex Ally Duradark",Effect Monster,1
94622638,"Genex Ally Powercell",Effect Monster,1
68505803,"Genex Controller",Tuner Normal Monster,1
54635862,"Gentlemander",Effect Monster,1
56704140,"Geomancer of the Ice Barrier",Tuner Effect Monster,1
52119435,"Geonator Transverser",Link Effect Monster,1
21887179,"Getsu Fuhma",Effect Monster,1
73642296,"Ghost Belle & Haunted Mansion",Tuner Effect Monster,1
15419596,"Ghost Bird of Bewitchment",Effect Monster,1
13386503,"Ghost Knight of Jackal",Effect Monster,1
64104037,"Ghost Lancer, the Underworld Spearman",Effect Monster,1
59438930,"Ghost Ogre & Snow Rabbit",Tuner Effect Monster,1
60643553,"Ghost Sister & Spooky Dogwood",Tuner Effect Monster,1
67113830,"Ghost of a Grudge",Normal Trap,1
99795159,"Ghostrick Mansion",Field Spell,1
7617062,"Ghostrick Museum",Field Spell,1
51099515,"Ghosts From the Past",Normal Trap,1
73698349,"Giant Orc",Effect Monster,1
97017120,"Giant Rat",Effect Monster,1
80280944,"Giant Rex",Effect Monster,1
13039848,"Giant Soldier of Stone",Normal Monster,1
80723580,"Giant Trap Hole",Normal Trap,1
42703248,"Giant Trunade",Normal Spell,1
39526584,"Gift Card",Normal Trap,1
82257940,"Gift Exchange",Normal Spell,1
98299011,"Gift of The Mystical Elf",Normal Trap,1
98792570,"Gift of the Martyr",Normal Spell,1
43793530,"Giga Gagagigo",Normal Monster,1
47606319,"Gigantes",Effect Monster,1
34047456,"Gigantic Thundercross",Normal Trap,1
53776525,"Gigobyte",Normal Monster,1
45894482,"Gilasaurus",Effect Monster,1
69933858,"Gilford the Legend",Effect Monster,1
36354007,"Gilford the Lightning",Effect Monster,1
76436988,"Gillagillancer",Effect Monster,1
77406972,"Giltia the D. Knight - Soul Spear",Effect Monster,1
79922118,"Gingerbread House",Continuous Spell,1
71197066,"Gizmek Orochi, the Serpentron Sky Slasher",Effect Monster,1
79169622,"Glacial Beast Polar Penguin",Tuner Effect Monster,1
11449436,"Glacier Aqua Madoor",Effect Monster,1
899287,"Glife the Phantom Bird",Effect Monster,1
67441435,"Glow-Up Bulb",Tuner Effect Monster,1
78658564,"Goblin Attack Force",Effect Monster,1
55320758,"Goblin Bikers Gone Wild",Effect Monster,1
66707058,"Goblin Black Ops",Effect Monster,1
18658572,"Goblin Circus",Continuous Spell,1
85306040,"Goblin Elite Attack Force",Effect Monster,1
4149689,"Goblin Fan",Continuous Trap,1
85123771,"Goblin Freefall Squad",Effect Monster,1
34251483,"Goblin Marauding Squad",Effect Monster,1
69632396,"Goblin Out of the Frying Pan",Counter Trap,1
45311864,"Goblin Thief",Normal Spell,1
425934,"Goblin of Greed",Effect Monster,1
11868825,"Goblin's Secret Remedy",Normal Spell,1
72589042,"Goddess of Sweet Revenge",Effect Monster,1
67959180,"Goddess of Whim",Effect Monster,1
39674352,"Gogiga Gagagigo",Normal Monster,1
62476815,"Gogogo Golem",Effect Monster,1
43528009,"Gold Moon Coin",Normal Spell,1
59900655,"Gold Pride - Nytro Head",Effect Monster,1
75500286,"Gold Sarcophagus",Normal Spell,1
72283691,"Golden Castle of Stromberg",Field Spell,1
28565527,"Golden Dragon Summoner",Effect Monster,1
87102774,"Golden Ladybug",Effect Monster,1
24521754,"Goldilocks the Battle Landscaper",Effect Monster,1
52323207,"Golem Sentry",Effect Monster,1
74169516,"Golem that Guards the Millennium Treasures",Effect Monster,1
59369430,"Golgoil the Steel Seismic Smasher",Effect Monster,1
59797187,"Gonogo",Effect Monster,1
80233946,"Gora Turtle",Effect Monster,1
52648457,"Gorgon's Eye",Normal Trap,1
44330098,"Gorz the Emissary of Darkness",Effect Monster,1
7391448,"Goyo Guardian",Synchro Effect Monster,1
79571449,"Graceful Charity",Normal Spell,1
74137509,"Graceful Dice",Quick-Play Spell,1
98273947,"Graceful Revival",Continuous Trap,1
9032529,"Graceful Tear",Normal Trap,1
1637760,"Grand Horn of Heaven",Counter Trap,1
61468779,"Grandsoil the Elemental Lord",Effect Monster,1
98898163,"Grandtusk Dragon",Effect Monster,1
16632144,"Grappler Angler",Tuner Effect Monster,1
57270476,"Grave Lure",Normal Trap,1
48343627,"Grave Squirmer",Effect Monster,1
83266092,"Grave of the Super Ancient Organism",Continuous Trap,1
82542267,"Gravedigger Ghoul",Normal Spell,1
31548215,"Gravedigger's Trap Hole",Normal Trap,1
59494222,"Gravekeeper's Inscription",Normal Spell,1
16762927,"Gravekeeper's Servant",Continuous Spell,1
48135190,"Gravelstorm",Normal Trap,1
61705417,"Graverobber",Normal Trap,1
33737664,"Graverobber's Retribution",Continuous Trap,1
98596596,"Graveyard of Wandering Souls",Continuous Trap,1
29216198,"Gravitic Orb",Flip Effect Monster,1
32022366,"Gravity Axe - Grarl",Equip Spell,1
85742772,"Gravity Bind",Continuous Trap,1
35220244,"Gravity Blaster",Equip Spell,1
69319869,"Gravity Lash",Quick-Play Spell,1
44035031,"Gravity Warrior",Synchro Effect Monster,1
29618570,"Gray Wing",Effect Monster,1
66451379,"Graydle Alligator",Effect Monster,1
93445074,"Graydle Cobra",Effect Monster,1
29834183,"Graydle Eagle",Effect Monster,1
75361204,"Graydle Split",Normal Trap,1
47942531,"Great Maju Garzett",Effect Monster,1
89405199,"Greed",Continuous Trap,1
76593718,"Greed Jar",Flip Effect Monster,1
46668237,"Green Baboon, Defender of the Forest",Effect Monster,1
54747648,"Green Turtle Summoner",Effect Monster,1
61831093,"Greenkappa",Flip Effect Monster,1
47506081,"Grenosaurus",Xyz Effect Monster,1
85555787,"Grinning Grave Virus",Normal Trap,1
90502999,"Ground Collapse",Continuous Spell,1
45420955,"Groza, Tyrant of Thunder",Synchro Effect Monster,1
34370473,"Gryphon's Feather Duster",Normal Spell,1
57346400,"Guard Dog",Flip Effect Monster,1
53754104,"Guard Mantis",Effect Monster,1
88928798,"Guard Mines",Normal Trap,1
48653261,"Guard Penalty",Quick-Play Spell,1
99581584,"Guard Penguin",Effect Monster,1
17052477,"Guarded Treasure",Continuous Spell,1
34022290,"Guardian Eatos",Effect Monster,1
40659562,"Guardian Sphinx",Effect Monster,1
75209824,"Guardian Statue",Effect Monster,1
67007102,"Guardian of the Golden Land",Continuous Trap,1
11012154,"Guardragon Justicia",Tuner Normal Monster,1
54629413,"Guerilla Kite",Tuner Effect Monster,1
75215744,"Gunkan Suship Ikura-class Dreadnought",Xyz Effect Monster,1
24639891,"Gunkan Suship Shari",Normal Monster,1
73079365,"Gust",Normal Trap,1
55321970,"Gust Fan",Equip Spell,1
18325492,"Gyroid",Effect Monster,1
97466712,"Hack Worm",Effect Monster,1
28357177,"Hade-Hane",Flip Effect Monster,1
9763474,"Haggard Lizardose",Link Effect Monster,1
34137269,"Hailon, the Timelord",Effect Monster,1
6799227,"Half Counter",Normal Trap,1
73048641,"Half Shut",Quick-Play Spell,1
981540,"Half Unbreak",Normal Trap,1
15552258,"Half or Nothing",Normal Trap,1
77994337,"Hallohallo",Pendulum Tuner Normal Monster,1
88789641,"Hallowed Life Barrier",Normal Trap,1
44790889,"Hammer Bounzer",Effect Monster,1
26412047,"Hammer Shot",Normal Spell,1
32491822,"Hamon, Lord of Striking Thunder",Effect Monster,1
74519184,"Hand Destruction",Quick-Play Spell,1
94535485,"Hand-Holding Genie",Effect Monster,1
97904474,"Handcuffs Dragon",Effect Monster,1
20450925,"Hanewata",Tuner Effect Monster,1
5640330,"Hannibal Necromancer",Effect Monster,1
47330808,"Hapi, Guidance of Horus",Effect Monster,1
68875140,"Hard-sellin' Goblin",Continuous Trap,1
94374859,"Hard-sellin' Zombie",Continuous Trap,1
27927359,"Harpie Lady 2",Effect Monster,1
18144507,"Harpie's Feather Duster",Normal Spell,1
31987203,"Harvest Angel of Doom",Pendulum Effect Monster,1
93895605,"Hate Buster",Normal Trap,1
43618262,"Hatsugai",Normal Trap,1
21015833,"Hayabusa Knight",Effect Monster,1
7443908,"Hayate the Earth Star",Effect Monster,1
96051150,"Hazy Flame Mantikor",Effect Monster,1
38143903,"Head Judging",Continuous Trap,1
64801562,"Heart of Clear Water",Equip Spell,1
35762283,"Heart of the Underdog",Continuous Spell,1
32065885,"Heartfelt Appeal",Normal Trap,1
47439573,"Heartless Drop Off",Counter Trap,1
45141013,"Heat Wave",Normal Spell,1
52417194,"Heavy Slump",Normal Trap,1
19613556,"Heavy Storm",Normal Spell,1
23924608,"Heavy Storm Duster",Normal Trap,1
90365482,"Hebo, Lord of the River",Spirit Effect Monster,1
59042331,"Hedge Guard",Effect Monster,1
51043053,"Heliosphere Dragon",Effect Monster,1
47025270,"Helping Robo for Combat",Effect Monster,1
76052811,"Helpoemer",Effect Monster,1
66337215,"Herald of Creation",Effect Monster,1
94016752,"Herald of the Abyss",Normal Spell,1
